train,val
0.1234881691634655,0.11661145836114883
0.0406411848962307,0.05121273919939995
0.007865304437776407,0.0061461441218853
0.010188820927093426,0.010907528921961784
0.04357287473976612,0.04281071946024895
0.02910853922367096,0.027308590710163116
0.02897317223250866,0.03419254347681999
0.017463923431932926,0.015027855522930622
0.009026645217090845,0.006393409334123135
0.008107946626842022,0.006907070055603981
0.05294864748915037,0.038608504459261894
0.03836228201786677,0.02062815148383379
0.03631164340509309,0.03271069750189781
0.011803480563685298,0.006573209073394537
0.01886085979640484,0.010584883391857147
0.04373375661671162,0.026596336625516415
0.03082691200754859,0.02194317616522312
0.006949132731692357,0.006657027872279286
0.018449521708217533,0.016910328064113855
0.009394799232144247,0.005780534353107214
0.685381260357405,0.6831227455820356
0.009073577728122473,0.006857206695713103
0.024358115928328556,0.029007867444306612
0.01851319423631618,0.008624328067526221
