train,val
0.11364971720278666,0.08693882978348716
0.03939550428315655,0.052459493981945375
0.00732770814826462,0.005236142415456854
0.01059379613775083,0.010737764634326963
0.01697277804361385,0.013095494929244653
0.028265612522638605,0.027197195484945588
0.023163520709057094,0.03428551024400679
0.01781297319001693,0.015009823889852038
0.008815946612340957,0.006289377438780666
0.008114468512206324,0.006912829730923024
0.0523987422383527,0.04006941343734814
0.0387281236950867,0.020793728892764277
0.035364503305783196,0.034271758451891676
0.01209907797697047,0.006735574436137125
0.018854615035617854,0.010742046181860518
0.04310588466219803,0.026617328995026508
0.029348125179202933,0.02198877216908514
0.006744272259911725,0.006567965933592235
0.018174952869972675,0.016780686864665422
0.00932247481632744,0.005683825890755416
0.014830327588825108,0.007292659898572823
0.008724990459025006,0.006987462863657011
0.02341670086206556,0.028488094829576996
0.018824907636839926,0.008950937460829603
