kl_div,sj_div
0.06614959284489023,0.016745469895070465
0.10053173134530143,0.029305681434432775
0.052737319207910874,0.01461976606730195
0.05774165079779568,0.014617097799837544
0.04207334088114979,0.011344706760579295
0.07450721143520524,0.017284058641813427
0.13157622361964394,0.038743095059965996
0.15864479479927385,0.046822834511755486
0.041979471319484825,0.011674633265836528
0.040137462569098864,0.011005939538129013
0.04086825487146183,0.010676643641058029
0.12039174005103298,0.024632000352975678
0.10885787198802421,0.031859115253427876
0.062410076797719045,0.014865078337430958
0.047745090299779684,0.011834653407619024
0.05249208460677253,0.012894129565320208
0.04382937697572612,0.012400133040303886
0.05735680405392095,0.016554040122927743
0.04177280970957013,0.011741219024252443
0.04048195347064026,0.010840190274789734
0.12150209114199358,0.03618008665127939
0.06288198439364641,0.01813957917159944
0.04492647657484523,0.011478090832981555
0.05523691875223953,0.015790290841844686
