train,test
0.3462240993976593,0.34830158948898315
0.4757441778977712,0.5534115731716156
0.1426496903101603,0.14766333997249603
0.10613445192575455,0.08686386793851852
0.2390531599521637,0.2376752346754074
0.782914650440216,0.8427335321903229
0.5418009459972382,0.738556832075119
0.7479911893606186,0.5918646454811096
0.22549615502357484,0.18310852845509848
0.22109955921769142,0.2150406464934349
1.0576811954379082,1.0008201152086258
0.9266853705048561,0.676562488079071
0.7268260940909386,0.6688977181911469
0.5281490385532379,0.35435275236765545
0.8313932195305824,0.549739196896553
3.2767683929867215,3.287171244621277
0.7929224703047011,0.8757754266262054
0.3938162823518117,0.30840158462524414
0.5305605928103129,0.46756284683942795
0.998933321899838,0.6716452836990356
7.143342956900597,3.5973867688860213
2.9510119105830337,2.313462742169698
0.7171767040302879,0.6735444851219654
1.8055076956748963,1.1006925106048584
