kl_div,sj_div
0.003990791689517787,0.000978018604701142
0.024017224402163178,0.006512581442306929
0.004028105574357811,0.0010378773955006559
0.0014059396503527152,0.00035765877651798697
0.0016187898445846954,0.0004066788701069973
0.0038582242220306633,0.0009859789185724405
0.0024543745721348534,0.0006093906451162621
0.009865309167044348,0.0025818529972282274
0.0011769744213445657,0.000295013947892295
0.014968196439118262,0.0036699978472089214
0.002354010518076868,0.0005827808810759897
0.0020364821136727917,0.0005189495132335359
0.0052884849144021594,0.0013663393916649995
0.008485895661623777,0.002227661271236573
0.0011130619787738914,0.00027928172017923074
0.0028263671435876433,0.000725393717162894
0.0004105354958287678,0.00010194037760795805
0.0007065783359883243,0.0001772957920766583
0.003821570327070339,0.0009878817825294914
0.005183439712104621,0.0013027751162730875
0.0036792149376972468,0.0009339447190873357
0.001745373669412254,0.0004411785759792189
0.030443529038162703,0.008410762996698313
0.002406112475278774,0.0006146853685331281
0.002212817892330309,0.0005512649318304853
0.002345650200533018,0.0005857300253101148
0.01177876198054181,0.0029148684247361414
0.0030497405761001116,0.0007808348148382938
0.0014496645427677785,0.00036417766253976603
0.002961102337306688,0.000747235789447063
0.012898772618866882,0.003375888164771161
0.00543454560644761,0.001410214256411522
0.007820850198704666,0.0019047219346253058
0.0021344812348162447,0.000542814881073594
0.005448279857210022,0.001389535183984244
0.0037059169712340295,0.0009298498433407366
0.0014002592248193815,0.00034991441452856815
0.0014002592248193815,0.00034991441452856815
0.0053058118821415765,0.0013689427527316404
0.006309888709183786,0.0016404162294938632
0.002633046075111766,0.0006451107624996143
0.0022789996585120234,0.0005593405686838977
0.0014395704444227799,0.0003588223781101926
0.004650556814233006,0.001205663415453681
0.00020901115060274465,5.200216971213726e-05
0.006272034354170806,0.0016315971110883024
0.00215380184156136,0.0005434992416378497
0.003120388774567339,0.0007875156501700211
0.0012486859218458898,0.00030958690717460235
0.013175179405225751,0.0035114791074641973
0.003139554105755096,0.0007665736568332265
0.0016152414430122461,0.0004086342560478588
0.0017304774965645239,0.00043472451901584565
0.0011680669258202004,0.000294763200919865
0.006703525698970697,0.0015731571091363115
0.00037810808162966195,9.437502383592404e-05
0.005740572189776678,0.00144455503626649
0.0011151780245812564,0.0002823659797449644
0.0082516632980039,0.0020089879629139017
0.013716813097236873,0.0035869488707345955
0.00047520661361922476,0.00011833167316602116
0.0008865190527270973,0.00022281931219520244
0.003384360650706034,0.0008576525476822227
0.0007440403636420814,0.00018597807153581926
0.0012769921117324952,0.00032310247987626006
0.00036345819064052907,9.133527997479485e-05
0.0063899973569993326,0.0016276458380033844
0.0007600798613327613,0.0001913163294148168
0.00043035306308017034,0.00010820757439340925
0.0022942828888191493,0.0005856368000858074
0.00487521469552206,0.0012416222756401487
0.001051224468429429,0.000264084588880028
0.002274034153172882,0.000576210532827447
0.001966749348235144,0.0005002088397575245
0.004804719746130284,0.0012279561345928196
0.001205616880733508,0.00030270014610862025
0.003577664939152567,0.000879620834593763
0.0006254240874521714,0.0001575899807836838
0.0019529111072775487,0.0004910274385845893
0.0013339808929309616,0.00033780602059120556
0.0020588387801832165,0.0005241738028702838
0.00033430571867602084,8.377714918608752e-05
0.001011759954286294,0.00025276195742555117
0.0010748225746131299,0.0002671959873368068
0.009387713685470943,0.0023584122613164826
0.0027082235408562717,0.0006708716717663285
0.0002770588038223197,6.90908313142778e-05
0.0015969339890874647,0.00040411960525270856
0.016039042049393857,0.003937280673391445
0.00017792469317552518,4.453132966164575e-05
0.0011220406900866139,0.000284186853351474
0.008395567992661567,0.0020925664424742084
0.00924711888479629,0.002140637875828341
0.011920770522271987,0.0031370444337483886
0.007419047603631769,0.0019290056792229653
0.0007991326168441671,0.0001993596838248445
0.0014648381594653962,0.0003675512182324071
0.0015071144066720699,0.0003737107911138489
0.0009854975144273199,0.00024773953632942257
0.000918218865745452,0.00022749882616649751
