js_div,kstest_pval
0.03183773924698809,0.09308081594711366
0.03315624761918206,0.05569800130262973
0.03604053167517347,0.026875828749483445
0.04311841636317066,0.010500740197384907
0.03679109503360713,0.030994582881977463
0.04127280053852678,0.014873844216109041
0.03861666964546407,0.009289675444200972
0.03917779643140948,0.012150785294437512
