kl_div,sj_div
0.0410271998551847,1.0
0.0333582209310022,1.0
0.0568181964682454,1.0
0.0642196912239981,1.0
0.0853737682358604,1.0
0.0812459222022278,1.0
0.0830160411819087,1.0
0.0515638227167536,1.0
0.0522536732636261,1.0
0.0523238313458498,1.0
0.0511530871596437,1.0
0.0900288415579625,1.0
0.0824234817425855,1.0
0.0678179510685326,1.0
0.710197823715571,1.0
0.1211732930479512,1.0
0.057874305188675,1.0
0.1130364446620644,1.0
0.0635020709133868,1.0
0.0759498713565648,1.0
0.0399576792729973,1.0
0.0502181372059126,1.0
0.0428979221456959,1.0
0.0415079664496346,1.0
0.0679430887780545,1.0
0.0625185499548768,1.0
0.0419411373250375,1.0
0.0955425315943326,1.0
0.1008592083783192,1.0
0.1282465865886687,1.0
0.0551392782483714,1.0
0.0909566370319298,1.0
0.0470565937571339,1.0
0.038499457477444,1.0
0.0746226422563521,1.0
0.0423881373443559,1.0
0.3416725508245333,1.0
0.047103442680492,1.0
0.2220234276578997,1.0
0.0358529700647636,1.0
0.0455457996782256,1.0
0.0615847110827238,1.0
0.0506128281758724,1.0
0.1278621036090542,1.0
0.0777689655921399,1.0
0.0906417157553561,1.0
0.0894491113934023,1.0
0.057371514850901,1.0
0.0674502148673099,1.0
0.0352084008691151,1.0
