test
0.6683579355478286
0.7719778776168823
0.7021697551012039
0.7194851577281952
0.69621841609478
0.7870525687932968
0.6662022054195404
0.7487502753734588
0.7734194338321686
0.7466738760471344
0.6264487892389298
0.7279186606407165
0.7802914977073669
0.802942430973053
0.7452575951814652
0.6030415117740631
0.6891676217317582
0.6733992367982864
0.7639673054218292
0.6683881878852844
0.7431693211197853
0.7583714425563812
0.7671445846557617
0.6661574572324753
