train,val
0.44821009358717867,0.44186669788799765
0.4791537119518723,0.7253706113054383
0.45298236021498317,0.3828760573758874
0.11602518596493146,0.14960830230047859
0.4568607497279644,0.4710543614091952
0.5661806736305175,0.5826485279899543
0.5957985196085549,0.9783628604221273
0.5253719510363148,0.4972970116294527
0.6707809047941136,0.5161722885382267
0.630413630217284,0.5920519216387193
0.6169952582650898,0.49867989128442475
0.5659989214348362,0.32666520775471275
0.545203580839261,0.5571362491156171
0.61626152554795,0.37075112503965685
0.6228740414677943,0.37432959479934114
0.5477765874814933,0.3607418138494773
0.5451584024037488,0.42850970437934144
0.55489662271227,0.5779297390911781
0.6495161797576092,0.6309604956560466
0.6058776487095003,0.39629027943958595
0.3975771949197159,0.19366170789126513
0.583544695651447,0.4700517737992541
0.5851223958033737,0.7240489221566926
0.4745051102694474,0.24509456584755646
