train,val
0.4964756965637207,0.47004690766334534
0.5562042891979218,0.716667115688324
0.18289258082707724,0.14540649950504303
0.1358382230003675,0.1441783308982849
0.25404946506023407,0.25287356972694397
0.8872835139433543,0.8325582146644592
0.7534714996814728,0.891320526599884
0.9737930059432983,0.8468936085700989
0.3038840467731158,0.21487831324338913
0.3607357144355774,0.31421157717704773
1.1060670481787787,0.8076822459697723
0.8512726293669807,0.4568103104829788
0.7585168282190958,0.6745723634958267
0.7812414392828941,0.43341048061847687
0.8819457352161407,0.48188136518001556
0.7720297247171402,0.4707847237586975
0.8863369497385892,0.6276306509971619
0.5243035202676599,0.5045029819011688
2.139340942556208,1.9610550999641418
0.7148117964917963,0.42490674555301666
0.40952092173852417,0.40952097092356
1.326298712193966,1.001620464026928
2.653259463932203,3.1626011729240417
1.2838682061747502,0.5909221991896629
