test
0.7232362031936646
0.6014306545257568
0.08069746196269989
0.5042731165885925
0.9441984295845032
1.9857861995697021
1.1854677200317383
0.9235242605209351
0.5107729434967041
0.7423308491706848
0.5982419848442078
0.8285877704620361
1.4185494184494019
1.126108169555664
0.6593397855758667
1.3170099258422852
0.7341798543930054
0.7184366583824158
1.0250552892684937
0.8026503920555115
0.6083889007568359
1.3305658102035522
0.7267043590545654
0.4805498719215393
0.608374834060669
1.3265212774276733
0.5280092358589172
1.2316234111785889
0.7055931687355042
0.5082150101661682
0.6622422933578491
0.4053093194961548
0.6697148084640503
0.9238010048866272
1.737882137298584
0.7304363250732422
0.48015928268432617
0.669765055179596
1.6555951833724976
1.7013617753982544
0.521849513053894
0.5929460525512695
1.0797085762023926
0.6381052732467651
1.047934889793396
0.8472676873207092
0.9028735160827637
1.3640680313110352
2.24577260017395
0.6759437918663025
