kl_div,sj_div
0.05078211551890767,0.013845980862880131
0.07961979674960382,0.02314199220533002
0.0559566139616847,0.015220615186062245
0.05997633144775925,0.014897173903627362
0.05178381703382068,0.014410349614189792
0.05519198109442016,0.013611227109040069
0.07206936845178552,0.021103984294924178
0.08275192356506643,0.024170211958539297
0.04963304163160823,0.013943539235777062
0.049053653165616905,0.01382903358083692
0.05129959945381819,0.014020182027751507
0.2034028598476494,0.04030888795633739
0.0782304235534325,0.02274399226443661
0.04532146035507015,0.011871892686877765
0.045454454464152624,0.012018204512248365
0.05915493072337838,0.01443569433490857
0.04222352471842276,0.011820622143011952
0.05769648681324913,0.0166609719888162
0.04546035904571712,0.012747076861253717
0.0444826307443805,0.012260039364366893
0.0436848843443799,0.011842876422794876
0.09055385629667448,0.02636311732937657
0.04947141598652377,0.012722323941704462
0.037812332291132705,0.010293977892338576
