kl_div,sj_div
0.0007152965785086681,0.00017816999590264949
0.036960809319125466,0.010115313758250945
0.0016835116451377038,0.00042178129101219295
0.001900108768091336,0.00047882446189117053
0.0008562223556158319,0.00021402004787873745
0.0018506649781649248,0.0004716674406604243
0.0007163223330880752,0.00018517786228685788
0.0019637531210242197,0.0004946924693662643
0.003016262611137417,0.0007442348463413017
0.003981608903272499,0.0009998239857505313
0.024946381833516437,0.006398448799676891
0.006612885957789126,0.0017154462476447598
0.008468210794289648,0.002205170918673467
0.007415353408659923,0.0019693929887765276
0.02544803038853783,0.005404601516315593
0.0017312218167946744,0.00043709415344881346
0.0016196749952150863,0.0004044841876435266
0.004245188205987637,0.0010701380948818018
0.01631889335954253,0.004315151104289058
0.0008031646486129349,0.00021141501352729588
0.0006967603915843065,0.0001749750739474517
0.002070665111493944,0.0005085767654366011
0.0010481291386968412,0.00026468542333700636
0.0014926912816168275,0.00037209746329519577
0.040393714663243055,0.011480619487976153
0.020508277966421004,0.005555280073109697
0.001907909734099138,0.0004755407329511187
0.0016664238937300463,0.00041737126703637856
0.0012475223479302788,0.00028486645568032577
0.01613768345814064,0.0044078359001360375
0.013832679840859325,0.003703435552145134
0.0005980865190671755,0.00015517623612285427
0.0029074603733975656,0.0007347948792910093
0.0024126533049294127,0.000607072404411266
0.0020950654842258314,0.0005251969075035171
0.0006558838816424386,0.00016500138662122265
0.011104795481653416,0.002632149015030245
0.008676527907131961,0.002263287378376689
0.0015489230548748406,0.00039244885466788464
0.03692932574947692,0.010206364349805878
0.0013818098604550548,0.00034473148805157987
0.003199041749129588,0.0008201713389955134
0.0030458900128106964,0.0007842455348259212
0.002293474685672499,0.0005986887401074342
0.008033364197415762,0.0021110265345512962
0.008781412717330784,0.0022933149548613322
0.013484881961808434,0.0034143593211441686
0.00042139380341651295,0.00010504181087444803
0.0007043828068322186,0.00017757318722612812
0.008355651694479766,0.0021817850676915033
