train,val
0.1321132544513609,0.11785090803976703
0.03951295701599329,0.051195012872470635
0.008066338858360254,0.006309197257936066
0.010482014251813134,0.010534201773454361
0.04955996457270981,0.04925475804128197
0.02823935233862508,0.02711774121769691
0.02298810528802903,0.034035209327458904
0.017808602609102827,0.015091073857310412
0.009019808714696334,0.006619373871603162
0.008053715526012873,0.006975536161433829
0.05218791753987803,0.03996934767208509
0.038537626453756135,0.020567184848492508
0.03536113242225513,0.034205325598034346
0.011880427205143457,0.006721438251270983
0.018594573946467116,0.01034649243142939
0.04315380475538547,0.0266543420544008
0.029164417829229683,0.021887144612176564
0.006732248191639792,0.0065124107240167395
0.018501237622248593,0.01716129287787905
0.009250267092847623,0.005595574189191346
3874.6742525293757,3874.67460713418
0.008821902715179939,0.0070246256122191665
0.0242662685422675,0.02902641295291547
0.01884141025433521,0.008928799253339963
