kl_div,sj_div
0.001664193136530698,0.00041126366837727316
0.0011096680535301572,0.0002809069586240053
0.16337927651867626,0.04569041841742568
0.4271217330786725,0.14253727327027474
0.3259853161918592,0.10461876938302794
0.0014147657940879563,0.00036265915124728476
0.12688127215847336,0.0374526781266382
0.0007283559695165125,0.0001812754178524512
0.003209673221146076,0.0008247875356721386
0.0444191713661395,0.012347913824063207
0.19761673235284227,0.05469617596942567
0.00040578693930356385,0.00010222030850235743
0.11341359896860265,0.03494720474528167
0.019218609671763583,0.005262182192030085
0.8290378534946734,0.11611192888918166
0.0005986759944142187,0.00015128249283456386
0.00024057689361073968,5.981006353315105e-05
0.0002227779629248134,5.57479785589346e-05
0.003468619624209297,0.0009156132235079809
0.18226742374756155,0.05535649732749375
0.0004520843316683213,0.00011283877018745852
0.000455200658551299,0.00011405169307867352
0.16046242346384113,0.049070340833009346
0.0003305889104554527,8.42198335094353e-05
0.00037920146093693973,9.700944622262396e-05
0.001109964302746187,0.000276907892350722
0.00034678250031979743,8.546066346279639e-05
0.04147153797809598,0.011982821114378482
0.06544921888288086,0.01627421264586057
0.0007214606992682038,0.00018057722932637738
0.2223845022216144,0.06550850636790113
0.15146541767350158,0.04036915443133599
0.0004932844701828938,0.0001243988532634828
0.00012084342235367754,3.0078880750020945e-05
0.05946686771059638,0.017093816746551558
0.06287121272233204,0.01818514012567735
0.5215669874726995,0.08956273535192398
0.00041274639400704414,0.00010713955947926173
0.32790217424693907,0.10879549286118873
0.20291189084049402,0.060498727870903685
0.000878599932858855,0.000244446135740848
0.007038996428772491,0.0019046483067727037
0.1346809801061936,0.036973848745853896
0.06771967023955054,0.016574937283186833
0.00015301828742727265,3.847593395999235e-05
0.320010596549082,0.10553039974941561
0.003193142092419995,0.0008398849269997291
0.2423739388681338,0.07046268730317869
0.0008669842369971687,0.00021969157450927823
0.001072384242783847,0.00027371122988691766
