train,val
0.5318373800073919,0.47435486321322845
0.552310526820815,0.7156018267812723
0.18082850684926596,0.14143748897065495
0.14219920368833194,0.14290718060431443
0.2496834139188196,0.24814578140820384
0.8650025073040402,0.8306463221688533
0.5960645401342772,0.8825077658619218
0.99311020198162,0.841576871679518
0.3040346841236944,0.22312216351950925
0.3584225118921459,0.3104392233254107
1.0887808582860332,0.833868502798798
0.8541232137071266,0.4558378820328849
0.7509940133435706,0.7264380723573328
0.7870810101250203,0.4452968160722733
0.8774430891577936,0.4882315839081644
0.7709750559275947,0.476199793057011
0.8416773935757502,0.6316572125173803
0.5274816763377684,0.5102570833596733
2.1303889850355553,1.9760942455668191
0.7177710928966948,0.434186533851264
0.28915130003478534,0.2891513248818436
1.2921954847618131,1.0289376754221617
2.6586892284876837,3.1802257246457954
1.3072460607192888,0.6195415917412634
