train,val
0.529029980301857,0.4295864403247833
0.7502809166908264,0.9942901730537415
0.7397843599319458,0.5390610098838806
0.677491823832194,0.7245516777038574
0.6246592700481415,0.4809975028038025
0.688608705997467,0.6462737321853638
0.9054366827011109,1.0677287578582764
0.6930517792701721,0.6022903323173523
0.7729416688283285,0.5567872226238251
0.74241042137146,0.6309840083122253
0.599002523554696,0.4397227466106415
0.7041731609238518,0.3771653026342392
0.6540345549583435,0.5777110457420349
0.7347254678606987,0.3960066884756088
0.6713309168815613,0.36762768030166626
0.628097978234291,0.38759779930114746
0.672879311171445,0.4712396562099457
0.6358810283920981,0.6154693514108658
0.7248927517370745,0.6601174175739288
0.6909009407867085,0.4112839996814728
0.3024577761166974,0.15085280793053762
0.5474678717553616,0.403550710529089
0.7456258548342664,0.9048515111207962
0.5841237612460789,0.2745685763657093
