train,val
0.1695864275097847,0.5021591186523438
0.3073609173297882,0.848341166973114
0.42884289224942523,0.4216979742050171
0.27960634231567383,0.7193499207496643
0.2444256991147995,0.5797590017318726
0.48192890485127765,0.6066265106201172
0.6226737797260284,0.952849805355072
0.3543916642665863,0.5353056192398071
0.5868866840998331,0.44092100858688354
0.4939054548740387,0.5580365657806396
0.4318624238173167,0.5588903576135635
0.4312654733657837,0.33545951545238495
0.4315921233759986,0.5692367106676102
0.5169948525726795,0.3575713187456131
0.5155164271593093,0.34426142275333405
0.43204981088638306,0.38741376996040344
0.5291735096411272,0.4150277227163315
0.4885524132034995,0.5417027920484543
0.5346463918685913,0.6686266660690308
0.5313196669925343,0.3518361747264862
0.42079311373986694,0.20412003993988037
0.39794997684657574,0.30218933522701263
0.6490154590295709,0.8156239986419678
0.40338574114598724,0.2335805632174015
