train,val
0.06016901321709156,0.562834620475769
0.10256207485993703,0.8074387311935425
0.08573681116104126,0.47008198499679565
0.032542445386449494,0.17352734506130219
0.09536992758512497,0.5945321321487427
0.15892924865086874,0.7092251777648926
0.5627781212329864,1.1119112968444824
0.1066171333193779,0.6048071384429932
0.14888939758141836,0.6328030824661255
0.14658241271972655,0.7578617334365845
0.19719011419349247,0.5948812663555145
0.2471605572435591,0.39896664023399353
0.2831754783789317,0.6197924911975861
0.26914674043655396,0.45424945652484894
0.395182329416275,0.39152607321739197
0.2853864967823029,0.4072388857603073
0.4600316042249853,0.45106759667396545
0.38308605551719666,0.640452966094017
0.25878186930309643,0.7626233696937561
0.4349529797380621,0.4067842811346054
0.3924808129668236,0.19333127353872573
0.5852152556180954,0.4540792554616928
0.5584775792515796,0.7354495376348495
0.40321270101948786,0.2397793084383011
