train,val
0.16681548953056335,0.4957714080810547
0.291112740834554,0.7899066209793091
0.33505422870318097,0.4277529716491699
0.3135557174682617,0.6883183717727661
0.25667545199394226,0.5605508089065552
0.46882321933905285,0.5924941897392273
0.640278035402298,0.9052080512046814
0.37111603617668154,0.542952835559845
0.5142612854639689,0.4652446359395981
0.47312082052230836,0.5541983842849731
0.5057948629061381,0.5137885063886642
0.45314862661891514,0.3324524313211441
0.4481763044993083,0.5476046055555344
0.488831277936697,0.36579301953315735
0.5050724267959594,0.34902144968509674
0.4481771469116211,0.36557671427726746
0.4972009062767029,0.42207227647304535
0.4815852804617448,0.5336135774850845
0.5441766868938099,0.6549392342567444
0.5107439891858534,0.35398609936237335
0.42654623522570256,0.20509441196918488
0.40196549110114577,0.3039978090673685
0.6274267098178035,0.822131410241127
0.42025481321309743,0.23207104206085205
