train,val
0.4881722182035446,0.4607003331184387
0.5572996139526367,0.713964581489563
0.18673823277155557,0.14936329424381256
0.1340605616569519,0.14297246932983398
0.25738203525543213,0.25669431686401367
0.8873999913533529,0.8323074579238892
0.7527846217155456,0.8888095021247864
0.9714203715324402,0.8423780798912048
0.3020841255784035,0.21439193934202194
0.36037432551383974,0.3117588460445404
1.0998954508039687,0.8056656122207642
0.8524727953804864,0.4568272829055786
0.7585266431172689,0.6735197305679321
0.7814048007130623,0.4345851391553879
0.8811773717403412,0.48122061789035797
0.7701827824115753,0.4704471677541733
0.8866960243745283,0.6265732049942017
0.5232344161380421,0.5022743940353394
2.1427476514469492,1.9626725912094116
0.7148677164858038,0.42457304894924164
0.3793652175288451,0.3793652781418392
1.3240517511963845,1.0014594569802284
2.654045421144237,3.164533853530884
1.2771094017907192,0.5899904817342758
